file,mapped_reads
COPE_1117.fp2.repr.2.1-RG.bam,3169335
COPE_1118.fp2.repr.2.1-RG.bam,678145
COPE_1120.fp2.repr.2.1-RG.bam,376828
COPE_1121.fp2.repr.2.1-RG.bam,6460496
COPE_1122.fp2.repr.2.1-RG.bam,2798674
COPE_1123.fp2.repr.2.1-RG.bam,443592
COPE_1124.fp2.repr.2.1-RG.bam,376737
COPE_1125.fp2.repr.2.1-RG.bam,3199296
COPE_1126.fp2.repr.2.1-RG.bam,8480588
COPE_1127.fp2.repr.2.1-RG.bam,906611
COPE_1128.fp2.repr.2.1-RG.bam,5945311
COPE_1129.fp2.repr.2.1-RG.bam,351008
COPE_1130.fp2.repr.2.1-RG.bam,678379
COPE_1132.fp2.repr.2.1-RG.bam,1233109
COPE_1134.fp2.repr.2.1-RG.bam,219578
COPE_1135.fp2.repr.2.1-RG.bam,2112173
COPE_1136.fp2.repr.2.1-RG.bam,4915444
COPE_1137.fp2.repr.2.1-RG.bam,346655
COPE_1139.fp2.repr.2.1-RG.bam,2568967
COPE_1140.fp2.repr.2.1-RG.bam,2058352
COPE_1142.fp2.repr.2.1-RG.bam,3188782
COPE_1143.fp2.repr.2.1-RG.bam,1785362
COPE_1144.fp2.repr.2.1-RG.bam,1525553
COPE_1145.fp2.repr.2.1-RG.bam,3046741
COPE_1146.fp2.repr.2.1-RG.bam,7115355
COPE_1148.fp2.repr.2.1-RG.bam,1169827
COPE_1149.fp2.repr.2.1-RG.bam,1529568
COPE_1150.fp2.repr.2.1-RG.bam,545460
COPE_1151.fp2.repr.2.1-RG.bam,179381
COPE_1153.fp2.repr.2.1-RG.bam,256259
COPE_1159.fp2.repr.2.1-RG.bam,5543217
COPE_1160.fp2.repr.2.1-RG.bam,5312932
COPE_1161.fp2.repr.2.1-RG.bam,7394159
COPE_1162.fp2.repr.2.1-RG.bam,200747
COPE_1163.fp2.repr.2.1-RG.bam,147714
COPE_1164.fp2.repr.2.1-RG.bam,56756
COPE_1165.fp2.repr.2.1-RG.bam,271141
COPE_1167.fp2.repr.2.1-RG.bam,5989283
COPE_1168.fp2.repr.2.1-RG.bam,3465070
COPE_1169.fp2.repr.2.1-RG.bam,9000870
COPE_1170.fp2.repr.2.1-RG.bam,980657
COPE_1171.fp2.repr.2.1-RG.bam,2119034
COPE_1172.fp2.repr.2.1-RG.bam,2147559
COPE_1173.fp2.repr.2.1-RG.bam,5126127
COPE_1174.fp2.repr.2.1-RG.bam,4370995
COPE_1175.fp2.repr.2.1-RG.bam,432728
COPE_1176.fp2.repr.2.1-RG.bam,1247891
COPE_1177.fp2.repr.2.1-RG.bam,604387
COPE_1178.fp2.repr.2.1-RG.bam,8203156
COPE_1179.fp2.repr.2.1-RG.bam,2953614
COPE_1180.fp2.repr.2.1-RG.bam,628259
COPE_1181.fp2.repr.2.1-RG.bam,74216
COPE_1182.fp2.repr.2.1-RG.bam,501156
COPE_1183.fp2.repr.2.1-RG.bam,1496581
COPE_1184.fp2.repr.2.1-RG.bam,3256614
COPE_1185.fp2.repr.2.1-RG.bam,2907733
COPE_1186.fp2.repr.2.1-RG.bam,2298160
COPE_1187.fp2.repr.2.1-RG.bam,278238
COPE_1188.fp2.repr.2.1-RG.bam,10504639
COPE_1194.fp2.repr.2.1-RG.bam,7643891
COPE_1195.fp2.repr.2.1-RG.bam,337110
COPE_1197.fp2.repr.2.1-RG.bam,2937650
COPE_1198.fp2.repr.2.1-RG.bam,404080
COPE_1199.fp2.repr.2.1-RG.bam,6323792
COPE_1200.fp2.repr.2.1-RG.bam,394525
COPE_1201.fp2.repr.2.1-RG.bam,1524105
COPE_1202.fp2.repr.2.1-RG.bam,2009370
COPE_1204.fp2.repr.2.1-RG.bam,183010
COPE_1205.fp2.repr.2.1-RG.bam,2136684
COPE_1206.fp2.repr.2.1-RG.bam,1907024
COPE_1208.fp2.repr.2.1-RG.bam,1948217
COPE_1209.fp2.repr.2.1-RG.bam,1364313
COPE_1210.fp2.repr.2.1-RG.bam,3708474
COPE_1211.fp2.repr.2.1-RG.bam,6653363
COPE_1212.fp2.repr.2.1-RG.bam,699048
COPE_1213.fp2.repr.2.1-RG.bam,354001
COPE_1214.fp2.repr.2.1-RG.bam,316029
COPE_1215.fp2.repr.2.1-RG.bam,291267
COPE_1216.fp2.repr.2.1-RG.bam,1072774
COPE_1217.fp2.repr.2.1-RG.bam,478120
COPE_1218.fp2.repr.2.1-RG.bam,299261
COPE_1219.fp2.repr.2.1-RG.bam,2316846
COPE_1220.fp2.repr.2.1-RG.bam,230135
COPE_1222.fp2.repr.2.1-RG.bam,994361
COPE_1223.fp2.repr.2.1-RG.bam,933827
COPE_1224.fp2.repr.2.1-RG.bam,2504647
COPE_1225.fp2.repr.2.1-RG.bam,511904
COPE_1226.fp2.repr.2.1-RG.bam,3497829
COPE_1228.fp2.repr.2.1-RG.bam,399204
COPE_1229.fp2.repr.2.1-RG.bam,24371260
COPE_1231.fp2.repr.2.1-RG.bam,9104444
COPE_1232.fp2.repr.2.1-RG.bam,1995013
COPE_1233.fp2.repr.2.1-RG.bam,2149868
COPE_1235.fp2.repr.2.1-RG.bam,2111014
COPE_1236.fp2.repr.2.1-RG.bam,1141797
COPE_1237.fp2.repr.2.1-RG.bam,1690170
COPE_1238.fp2.repr.2.1-RG.bam,5482802
COPE_1240.fp2.repr.2.1-RG.bam,1611246
COPE_1241.fp2.repr.2.1-RG.bam,3602317
COPE_1242.fp2.repr.2.1-RG.bam,258402
COPE_1243.fp2.repr.2.1-RG.bam,2563591
COPE_1244.fp2.repr.2.1-RG.bam,33948
COPE_1245.fp2.repr.2.1-RG.bam,4369045
COPE_1246.fp2.repr.2.1-RG.bam,668789
COPE_1247.fp2.repr.2.1-RG.bam,23082
COPE_1250.fp2.repr.2.1-RG.bam,85014
COPE_1251.fp2.repr.2.1-RG.bam,2851796
COPE_1252.fp2.repr.2.1-RG.bam,2770308
COPE_1253.fp2.repr.2.1-RG.bam,3973324
COPE_1254.fp2.repr.2.1-RG.bam,2802219
COPE_1255.fp2.repr.2.1-RG.bam,474495
COPE_1256.fp2.repr.2.1-RG.bam,5154185
COPE_1257.fp2.repr.2.1-RG.bam,1344073
COPE_1258.fp2.repr.2.1-RG.bam,204476
COPE_1259.fp2.repr.2.1-RG.bam,3911617
COPE_1260.fp2.repr.2.1-RG.bam,339080
COPE_1261.fp2.repr.2.1-RG.bam,5814848
COPE_1263.fp2.repr.2.1-RG.bam,210769
COPE_1264.fp2.repr.2.1-RG.bam,1663476
COPE_1265.fp2.repr.2.1-RG.bam,947559
COPE_1266.fp2.repr.2.1-RG.bam,940815
