file,mapped_reads
COPE_0990.fp2.repr.10.1-RG.bam,2122824
COPE_0991.fp2.repr.10.1-RG.bam,1425743
COPE_0992.fp2.repr.10.1-RG.bam,341345
COPE_0993.fp2.repr.10.1-RG.bam,757675
COPE_0994.fp2.repr.10.1-RG.bam,2507710
COPE_0995.fp2.repr.10.1-RG.bam,8581583
COPE_0996.fp2.repr.10.1-RG.bam,3374148
COPE_0997.fp2.repr.10.1-RG.bam,110252
COPE_0998.fp2.repr.10.1-RG.bam,104900
COPE_0999.fp2.repr.10.1-RG.bam,1685916
COPE_1000.fp2.repr.10.1-RG.bam,90377
COPE_1001.fp2.repr.10.1-RG.bam,1818145
COPE_1002.fp2.repr.10.1-RG.bam,1000223
COPE_1003.fp2.repr.10.1-RG.bam,953122
COPE_1004.fp2.repr.10.1-RG.bam,1498859
COPE_1005.fp2.repr.10.1-RG.bam,389987
COPE_1006.fp2.repr.10.1-RG.bam,464883
COPE_1007.fp2.repr.10.1-RG.bam,9422191
COPE_1008.fp2.repr.10.1-RG.bam,2154646
COPE_1009.fp2.repr.10.1-RG.bam,904973
COPE_1010.fp2.repr.10.1-RG.bam,390412
COPE_1011.fp2.repr.10.1-RG.bam,194117
COPE_1012.fp2.repr.10.1-RG.bam,68417
COPE_1013.fp2.repr.10.1-RG.bam,40864
COPE_1014.fp2.repr.10.1-RG.bam,2557892
COPE_1015.fp2.repr.10.1-RG.bam,3055323
COPE_1016.fp2.repr.10.1-RG.bam,4581715
COPE_1017.fp2.repr.10.1-RG.bam,6188579
COPE_1018.fp2.repr.10.1-RG.bam,456447
COPE_1019.fp2.repr.10.1-RG.bam,2099483
COPE_1020.fp2.repr.10.1-RG.bam,836409
COPE_1021.fp2.repr.10.1-RG.bam,431996
COPE_1023.fp2.repr.10.1-RG.bam,88167
COPE_1024.fp2.repr.10.1-RG.bam,3886158
COPE_1025.fp2.repr.10.1-RG.bam,132436
COPE_1026.fp2.repr.10.1-RG.bam,953949
COPE_1027.fp2.repr.10.1-RG.bam,3735925
COPE_1028.fp2.repr.10.1-RG.bam,910600
COPE_1029.fp2.repr.10.1-RG.bam,1032126
COPE_1030.fp2.repr.10.1-RG.bam,3402887
COPE_1031.fp2.repr.10.1-RG.bam,1732584
COPE_1032.fp2.repr.10.1-RG.bam,2731849
COPE_1033.fp2.repr.10.1-RG.bam,612319
COPE_1034.fp2.repr.10.1-RG.bam,2373335
COPE_1035.fp2.repr.10.1-RG.bam,5089014
COPE_1036.fp2.repr.10.1-RG.bam,459380
COPE_1037.fp2.repr.10.1-RG.bam,625102
COPE_1038.fp2.repr.10.1-RG.bam,1304768
COPE_1039.fp2.repr.10.1-RG.bam,1589439
COPE_1040.fp2.repr.10.1-RG.bam,1588965
COPE_1041.fp2.repr.10.1-RG.bam,543285
COPE_1042.fp2.repr.10.1-RG.bam,3530676
COPE_1043.fp2.repr.10.1-RG.bam,1272340
COPE_1044.fp2.repr.10.1-RG.bam,649574
COPE_1045.fp2.repr.10.1-RG.bam,807707
COPE_1046.fp2.repr.10.1-RG.bam,4909414
COPE_1047.fp2.repr.10.1-RG.bam,2701451
COPE_1048.fp2.repr.10.1-RG.bam,6189711
COPE_1049.fp2.repr.10.1-RG.bam,2537012
COPE_1050.fp2.repr.10.1-RG.bam,2850901
COPE_1051.fp2.repr.10.1-RG.bam,1946855
COPE_1052.fp2.repr.10.1-RG.bam,28458
COPE_1053.fp2.repr.10.1-RG.bam,1275880
COPE_1054.fp2.repr.10.1-RG.bam,819826
COPE_1055.fp2.repr.10.1-RG.bam,660903
COPE_1056.fp2.repr.10.1-RG.bam,3832206
COPE_1058.fp2.repr.10.1-RG.bam,375656
COPE_1059.fp2.repr.10.1-RG.bam,1085095
COPE_1060.fp2.repr.10.1-RG.bam,3886454
COPE_1061.fp2.repr.10.1-RG.bam,1001799
COPE_1062.fp2.repr.10.1-RG.bam,810981
COPE_1063.fp2.repr.10.1-RG.bam,4628413
COPE_1064.fp2.repr.10.1-RG.bam,192804
COPE_1065.fp2.repr.10.1-RG.bam,134225
COPE_1066.fp2.repr.10.1-RG.bam,19177
COPE_1067.fp2.repr.10.1-RG.bam,196448
COPE_1068.fp2.repr.10.1-RG.bam,3996498
COPE_1069.fp2.repr.10.1-RG.bam,85050
COPE_1070.fp2.repr.10.1-RG.bam,1429624
COPE_1071.fp2.repr.10.1-RG.bam,756838
COPE_1072.fp2.repr.10.1-RG.bam,5391299
COPE_1073.fp2.repr.10.1-RG.bam,3433523
COPE_1074.fp2.repr.10.1-RG.bam,3365518
COPE_1075.fp2.repr.10.1-RG.bam,4200460
COPE_1076.fp2.repr.10.1-RG.bam,990981
COPE_1077.fp2.repr.10.1-RG.bam,10242
COPE_1078.fp2.repr.10.1-RG.bam,82969
COPE_1079.fp2.repr.10.1-RG.bam,5054021
COPE_1080.fp2.repr.10.1-RG.bam,2183117
COPE_1081.fp2.repr.10.1-RG.bam,2643022
COPE_1082.fp2.repr.10.1-RG.bam,531626
COPE_1084.fp2.repr.10.1-RG.bam,86836
COPE_1085.fp2.repr.10.1-RG.bam,137425
COPE_1086.fp2.repr.10.1-RG.bam,682466
COPE_1087.fp2.repr.10.1-RG.bam,1619133
COPE_1088.fp2.repr.10.1-RG.bam,65399
COPE_1089.fp2.repr.10.1-RG.bam,980556
COPE_1090.fp2.repr.10.1-RG.bam,300186
COPE_1091.fp2.repr.10.1-RG.bam,380759
COPE_1092.fp2.repr.10.1-RG.bam,53487
COPE_1093.fp2.repr.10.1-RG.bam,2301635
COPE_1094.fp2.repr.10.1-RG.bam,587283
COPE_1095.fp2.repr.10.1-RG.bam,6075442
COPE_1096.fp2.repr.10.1-RG.bam,449970
COPE_1097.fp2.repr.10.1-RG.bam,3321228
COPE_1098.fp2.repr.10.1-RG.bam,703507
COPE_1099.fp2.repr.10.1-RG.bam,646403
COPE_1100.fp2.repr.10.1-RG.bam,2058133
COPE_1101.fp2.repr.10.1-RG.bam,65201
COPE_1102.fp2.repr.10.1-RG.bam,123879
COPE_1103.fp2.repr.10.1-RG.bam,5538279
COPE_1104.fp2.repr.10.1-RG.bam,82481
COPE_1105.fp2.repr.10.1-RG.bam,2430905
COPE_1106.fp2.repr.10.1-RG.bam,503707
COPE_1107.fp2.repr.10.1-RG.bam,2461311
COPE_1108.fp2.repr.10.1-RG.bam,6730837
COPE_1109.fp2.repr.10.1-RG.bam,30800
COPE_1110.fp2.repr.10.1-RG.bam,3586522
COPE_1111.fp2.repr.10.1-RG.bam,2652546
COPE_1112.fp2.repr.10.1-RG.bam,1808381
COPE_1113.fp2.repr.10.1-RG.bam,97032
COPE_1114.fp2.repr.10.1-RG.bam,1520691
COPE_1115.fp2.repr.10.1-RG.bam,6070661
COPE_1116.fp2.repr.10.1-RG.bam,2846888
COPE_1117.fp2.repr.10.1-RG.bam,1743494
COPE_1118.fp2.repr.10.1-RG.bam,436021
COPE_1119.fp2.repr.10.1-RG.bam,3329017
COPE_1120.fp2.repr.10.1-RG.bam,332636
COPE_1121.fp2.repr.10.1-RG.bam,5274210
COPE_1122.fp2.repr.10.1-RG.bam,2556134
COPE_1123.fp2.repr.10.1-RG.bam,76816
COPE_1124.fp2.repr.10.1-RG.bam,75116
COPE_1125.fp2.repr.10.1-RG.bam,2932833
COPE_1126.fp2.repr.10.1-RG.bam,5766784
COPE_1127.fp2.repr.10.1-RG.bam,809578
COPE_1128.fp2.repr.10.1-RG.bam,5523027
COPE_1129.fp2.repr.10.1-RG.bam,74207
COPE_1130.fp2.repr.10.1-RG.bam,476956
COPE_1131.fp2.repr.10.1-RG.bam,3179106
COPE_1132.fp2.repr.10.1-RG.bam,260458
COPE_1134.fp2.repr.10.1-RG.bam,195614
COPE_1135.fp2.repr.10.1-RG.bam,1093287
COPE_1136.fp2.repr.10.1-RG.bam,4500397
COPE_1137.fp2.repr.10.1-RG.bam,70236
COPE_1138.fp2.repr.10.1-RG.bam,3104089
COPE_1139.fp2.repr.10.1-RG.bam,2322217
COPE_1140.fp2.repr.10.1-RG.bam,1901974
COPE_1141.fp2.repr.10.1-RG.bam,359018
COPE_1142.fp2.repr.10.1-RG.bam,2854327
COPE_1143.fp2.repr.10.1-RG.bam,1178037
COPE_1144.fp2.repr.10.1-RG.bam,1086964
COPE_1145.fp2.repr.10.1-RG.bam,2770262
COPE_1146.fp2.repr.10.1-RG.bam,6189715
COPE_1147.fp2.repr.10.1-RG.bam,16524
COPE_1148.fp2.repr.10.1-RG.bam,193501
COPE_1149.fp2.repr.10.1-RG.bam,828296
COPE_1150.fp2.repr.10.1-RG.bam,478334
COPE_1151.fp2.repr.10.1-RG.bam,136445
COPE_1152.fp2.repr.10.1-RG.bam,2639079
COPE_1153.fp2.repr.10.1-RG.bam,53648
COPE_1154.fp2.repr.10.1-RG.bam,3967403
COPE_1155.fp2.repr.10.1-RG.bam,899767
COPE_1156.fp2.repr.10.1-RG.bam,2058310
COPE_1157.fp2.repr.10.1-RG.bam,828610
COPE_1158.fp2.repr.10.1-RG.bam,29941
COPE_1159.fp2.repr.10.1-RG.bam,5157214
COPE_1160.fp2.repr.10.1-RG.bam,4272369
COPE_1161.fp2.repr.10.1-RG.bam,6763671
COPE_1162.fp2.repr.10.1-RG.bam,141328
COPE_1163.fp2.repr.10.1-RG.bam,50450
COPE_1164.fp2.repr.10.1-RG.bam,29576
COPE_1165.fp2.repr.10.1-RG.bam,233898
COPE_1166.fp2.repr.10.1-RG.bam,1662938
COPE_1167.fp2.repr.10.1-RG.bam,4070155
COPE_1168.fp2.repr.10.1-RG.bam,2682281
COPE_1169.fp2.repr.10.1-RG.bam,5745579
COPE_1170.fp2.repr.10.1-RG.bam,838019
COPE_1171.fp2.repr.10.1-RG.bam,1919261
COPE_1172.fp2.repr.10.1-RG.bam,382706
COPE_1173.fp2.repr.10.1-RG.bam,4722027
COPE_1174.fp2.repr.10.1-RG.bam,2697291
COPE_1175.fp2.repr.10.1-RG.bam,365628
COPE_1176.fp2.repr.10.1-RG.bam,947846
COPE_1177.fp2.repr.10.1-RG.bam,542806
COPE_1178.fp2.repr.10.1-RG.bam,7226550
COPE_1179.fp2.repr.10.1-RG.bam,2630780
COPE_1180.fp2.repr.10.1-RG.bam,530409
COPE_1181.fp2.repr.10.1-RG.bam,60993
COPE_1182.fp2.repr.10.1-RG.bam,82134
COPE_1183.fp2.repr.10.1-RG.bam,1331978
COPE_1184.fp2.repr.10.1-RG.bam,2602521
COPE_1185.fp2.repr.10.1-RG.bam,581730
COPE_1186.fp2.repr.10.1-RG.bam,403518
COPE_1187.fp2.repr.10.1-RG.bam,218406
COPE_1188.fp2.repr.10.1-RG.bam,9918927
COPE_1189.fp2.repr.10.1-RG.bam,315468
COPE_1190.fp2.repr.10.1-RG.bam,484929
COPE_1191.fp2.repr.10.1-RG.bam,784536
COPE_1192.fp2.repr.10.1-RG.bam,1990
COPE_1193.fp2.repr.10.1-RG.bam,239728
COPE_1194.fp2.repr.10.1-RG.bam,5197376
COPE_1195.fp2.repr.10.1-RG.bam,64411
COPE_1196.fp2.repr.10.1-RG.bam,621374
COPE_1197.fp2.repr.10.1-RG.bam,2703670
COPE_1198.fp2.repr.10.1-RG.bam,240172
COPE_1199.fp2.repr.10.1-RG.bam,5860209
COPE_1200.fp2.repr.10.1-RG.bam,141471
COPE_1201.fp2.repr.10.1-RG.bam,1093734
COPE_1202.fp2.repr.10.1-RG.bam,1506247
COPE_1203.fp2.repr.10.1-RG.bam,1186929
COPE_1204.fp2.repr.10.1-RG.bam,139362
COPE_1205.fp2.repr.10.1-RG.bam,1867166
COPE_1206.fp2.repr.10.1-RG.bam,1659088
COPE_1207.fp2.repr.10.1-RG.bam,3926311
COPE_1208.fp2.repr.10.1-RG.bam,1595288
COPE_1209.fp2.repr.10.1-RG.bam,1240006
COPE_1210.fp2.repr.10.1-RG.bam,1825771
COPE_1211.fp2.repr.10.1-RG.bam,5832617
COPE_1212.fp2.repr.10.1-RG.bam,607323
COPE_1213.fp2.repr.10.1-RG.bam,289596
COPE_1214.fp2.repr.10.1-RG.bam,233844
COPE_1215.fp2.repr.10.1-RG.bam,232344
COPE_1216.fp2.repr.10.1-RG.bam,916803
COPE_1217.fp2.repr.10.1-RG.bam,86367
COPE_1218.fp2.repr.10.1-RG.bam,259127
COPE_1219.fp2.repr.10.1-RG.bam,1752044
COPE_1220.fp2.repr.10.1-RG.bam,140005
COPE_1221.fp2.repr.10.1-RG.bam,2429321
COPE_1222.fp2.repr.10.1-RG.bam,442878
COPE_1223.fp2.repr.10.1-RG.bam,450548
COPE_1224.fp2.repr.10.1-RG.bam,2233545
COPE_1225.fp2.repr.10.1-RG.bam,87902
COPE_1226.fp2.repr.10.1-RG.bam,2706321
COPE_1227.fp2.repr.10.1-RG.bam,1951531
COPE_1228.fp2.repr.10.1-RG.bam,288631
COPE_1229.fp2.repr.10.1-RG.bam,4594211
COPE_1230.fp2.repr.10.1-RG.bam,3365108
COPE_1231.fp2.repr.10.1-RG.bam,8329054
COPE_1232.fp2.repr.10.1-RG.bam,1809908
COPE_1233.fp2.repr.10.1-RG.bam,1329569
COPE_1234.fp2.repr.10.1-RG.bam,14882662
COPE_1235.fp2.repr.10.1-RG.bam,1649188
COPE_1236.fp2.repr.10.1-RG.bam,837255
COPE_1237.fp2.repr.10.1-RG.bam,1525695
COPE_1238.fp2.repr.10.1-RG.bam,4258368
COPE_1239.fp2.repr.10.1-RG.bam,2629
COPE_1240.fp2.repr.10.1-RG.bam,1459819
COPE_1241.fp2.repr.10.1-RG.bam,3240749
COPE_1242.fp2.repr.10.1-RG.bam,207853
COPE_1243.fp2.repr.10.1-RG.bam,1612362
COPE_1244.fp2.repr.10.1-RG.bam,30193
COPE_1245.fp2.repr.10.1-RG.bam,3860496
COPE_1246.fp2.repr.10.1-RG.bam,113019
COPE_1247.fp2.repr.10.1-RG.bam,19774
COPE_1248.fp2.repr.10.1-RG.bam,1490141
COPE_1249.fp2.repr.10.1-RG.bam,690195
COPE_1250.fp2.repr.10.1-RG.bam,53123
COPE_1251.fp2.repr.10.1-RG.bam,2502992
COPE_1252.fp2.repr.10.1-RG.bam,1816283
COPE_1253.fp2.repr.10.1-RG.bam,3212904
COPE_1254.fp2.repr.10.1-RG.bam,2582419
COPE_1255.fp2.repr.10.1-RG.bam,428175
COPE_1256.fp2.repr.10.1-RG.bam,4688268
COPE_1257.fp2.repr.10.1-RG.bam,1113668
COPE_1258.fp2.repr.10.1-RG.bam,46903
COPE_1259.fp2.repr.10.1-RG.bam,3337344
COPE_1260.fp2.repr.10.1-RG.bam,260525
COPE_1261.fp2.repr.10.1-RG.bam,1109971
COPE_1263.fp2.repr.10.1-RG.bam,37207
COPE_1264.fp2.repr.10.1-RG.bam,335571
COPE_1265.fp2.repr.10.1-RG.bam,738769
COPE_1266.fp2.repr.10.1-RG.bam,818739
