prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
Jeffreys,COPE_1103.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1103.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1103.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1104.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1104.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1104.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1104.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1104.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1104.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1105.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1105.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1105.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1105.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1105.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1105.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1106.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1106.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1106.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1106.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1106.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1106.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1107.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1107.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1107.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1107.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1107.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1107.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1108.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1108.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1108.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1108.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1108.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1108.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1109.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1109.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1109.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1109.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1109.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1109.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1110.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1110.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1110.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1110.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1110.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1110.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1111.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1111.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1111.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1111.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1111.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1111.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1112.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1112.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1112.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1112.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1112.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1112.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1113.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1113.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1113.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1113.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1113.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1113.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1114.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1114.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1114.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1114.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1114.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1114.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1115.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1115.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1115.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1115.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1115.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1115.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1116.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1116.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1116.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1116.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1116.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1116.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1117.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1117.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1117.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1117.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1117.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1117.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1118.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1118.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1118.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1118.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1118.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1118.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1119.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1119.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1119.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1119.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1119.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1119.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1120.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1120.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1120.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1120.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1120.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1120.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1121.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1121.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1121.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1121.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1121.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1121.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1122.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1122.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1122.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1122.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1122.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1122.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1123.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1123.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1123.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1123.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1123.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1123.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1124.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1124.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1124.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1124.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1124.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1124.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1125.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1125.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1125.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1125.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1125.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1125.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1126.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1126.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1126.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1126.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1126.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1126.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1127.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1127.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1127.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1127.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1127.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1127.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1128.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1128.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1128.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1128.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1128.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1128.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1129.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1129.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1129.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1129.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1129.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1129.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1130.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1130.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1130.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1130.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1130.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1130.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1131.fp2.repr,NA,b_bx,1,1,1,1,1,1,0,0
Jeffreys,COPE_1132.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1132.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1132.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1132.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1132.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1132.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1134.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1134.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1134.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1134.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1134.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1134.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1135.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1135.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1135.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1135.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1135.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1135.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1136.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1136.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1136.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1136.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1136.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1136.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1137.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1137.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1137.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1137.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1137.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1137.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1138.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1138.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1138.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1138.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1138.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1138.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1139.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1139.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1139.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1139.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1139.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1139.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1140.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1140.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1140.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1140.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1140.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1140.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1141.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1141.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1141.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1141.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1141.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1141.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1142.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1142.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1142.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1142.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1142.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1142.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1143.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1143.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1143.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1143.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1143.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1143.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1144.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1144.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1144.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1144.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1144.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1144.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1145.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1145.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1145.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1145.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1145.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1145.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1146.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1146.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1146.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1146.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1146.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1146.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1147.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1147.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1147.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1147.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1147.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1147.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1148.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1148.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1148.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1148.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1148.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1148.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1149.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1149.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1149.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1149.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1149.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1149.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1150.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1150.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1150.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1150.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1150.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1150.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1151.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1151.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1151.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1151.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1151.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1151.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1152.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1152.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1152.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1152.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1152.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1152.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1153.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1153.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_1153.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1153.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1153.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1153.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1154.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_1154.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1154.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1154.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_1154.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
